,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,racepctblack,racePctWhite,racePctAsian,racePctHisp,nonViolPerPop,ViolentCrimesPerPop,State
759,4.25,15.69,15.34,5.29,69.4,96.66,75.04,4.26,35.41,1.08,92.19,1.18,10.8,2133.97,207.47,Texas
760,8.74,23.7,27.65,7.18,55.69,86.97,52.94,1.21,35.03,1.33,93.1,0.7,7.04,4759.27,62.17,Texas
761,12.58,31.7,15.95,8.43,50.76,89.04,65.38,3.68,62.3,41.65,55.77,0.38,2.79,7259.18,938.43,Texas
762,5.11,14.16,14.42,9.52,66.07,87.93,41.46,1.69,28.11,30.08,58.09,5.75,14.0,5166.08,643.24,Texas
763,2.01,7.43,34.87,3.72,73.04,96.37,75.4,1.03,35.62,2.72,93.82,1.69,6.08,1931.18,190.01,Texas
764,1.76,7.02,34.29,3.53,78.3,93.3,54.96,0.08,10.54,2.64,92.83,2.49,4.62,3403.37,188.22,Texas
765,6.09,19.02,12.46,4.93,52.66,95.21,75.24,1.9,51.11,3.42,94.14,0.58,6.68,5054.8,145.76,Texas
766,7.78,22.56,18.91,7.22,59.66,89.81,58.12,4.11,46.58,19.9,76.64,0.59,4.12,7431.27,833.29,Texas
767,6.79,14.97,22.12,4.03,75.79,90.33,53.96,3.18,30.5,5.54,84.65,1.07,18.74,3181.33,184.77,Texas
769,13.67,31.05,18.83,6.37,55.7,89.86,60.46,4.19,43.52,27.22,65.22,0.79,9.64,6308.9,796.75,Texas
770,3.28,13.58,22.02,4.38,74.29,93.27,62.76,1.15,25.49,1.81,93.64,1.64,5.84,4055.56,265.42,Texas
771,2.92,15.09,15.25,3.25,79.22,95.03,83.23,1.23,36.92,1.64,92.31,3.18,7.15,2151.18,173.62,Texas
773,7.32,19.53,14.37,5.2,65.49,88.81,64.25,7.73,54.93,10.44,77.79,1.03,17.68,4107.57,546.28,Texas
774,10.18,28.99,17.68,8.22,50.13,86.57,60.86,19.11,52.18,33.28,64.82,1.01,2.36,10954.38,1252.77,Texas
775,3.9,13.79,25.76,4.14,79.03,90.3,45.34,0.42,13.73,4.61,86.47,5.12,7.86,4315.36,260.35,Texas
776,17.05,30.87,17.84,8.92,58.48,89.42,53.99,6.94,37.87,7.04,72.24,1.14,55.59,9191.32,672.57,Texas
777,9.78,27.01,12.18,9.79,56.06,88.83,72.99,6.63,61.9,31.19,64.23,0.59,10.18,4727.44,338.62,Texas
778,9.24,29.84,17.54,8.24,52.61,87.16,57.72,3.26,43.31,35.89,62.97,0.45,1.12,8360.8,1448.4,Texas
779,44.85,58.71,8.91,19.01,42.76,92.29,57.34,6.53,44.9,0.09,56.64,0.32,95.29,9557.0,712.74,Texas
780,4.84,15.38,17.92,5.84,59.54,94.11,76.1,1.94,55.99,0.3,97.43,0.99,3.24,3673.53,349.17,Texas
781,5.29,14.6,39.07,5.8,64.3,87.66,54.85,2.38,35.48,2.51,90.8,1.85,9.22,1928.7,66.79,Texas
782,9.87,24.84,19.72,7.84,56.36,88.45,60.01,7.34,53.67,41.26,54.97,1.67,4.3,9531.77,1250.99,Texas
783,12.27,28.73,14.2,6.87,56.35,86.13,63.85,1.78,51.27,23.57,69.35,0.39,9.17,6141.39,1163.91,Texas
784,11.78,29.41,12.71,5.71,55.46,84.0,74.82,3.17,68.21,4.44,88.35,0.53,8.94,3915.27,476.86,Texas
785,38.98,48.47,12.46,17.59,43.95,74.47,62.59,18.5,17.04,0.17,79.44,0.48,79.69,8375.56,487.18,Texas
786,14.04,39.3,7.01,8.83,24.93,87.66,65.22,1.11,62.12,24.67,66.79,0.23,11.9,1786.74,131.14,Texas
787,9.02,29.35,6.79,5.53,64.46,90.98,53.48,2.34,37.23,4.4,90.03,1.61,6.85,4490.84,386.63,Texas
788,11.46,27.22,26.03,7.18,52.08,92.27,41.77,3.48,44.03,22.47,73.53,0.87,5.06,4280.9,689.27,Texas
789,8.81,18.06,36.45,6.07,62.98,89.33,39.11,2.28,40.3,9.53,81.96,2.81,8.96,4887.04,694.91,Texas
790,14.32,30.51,13.64,7.55,59.8,86.95,61.34,6.01,49.87,5.97,75.39,0.68,31.13,8426.98,798.57,Texas
791,25.14,40.17,11.44,7.44,57.2,87.52,66.16,3.9,62.71,16.72,68.7,0.39,28.57,4186.91,736.96,Texas
792,3.44,9.95,29.93,2.9,73.66,93.64,87.52,1.64,44.26,0.57,97.48,0.67,2.86,1324.71,323.35,Texas
794,13.36,30.97,18.97,5.86,60.46,88.96,55.0,4.24,39.34,12.88,75.89,0.52,16.91,4888.43,1202.68,Texas
795,13.31,30.19,18.3,5.87,61.35,87.1,46.91,4.58,41.24,13.4,74.46,0.91,17.42,7778.59,1404.47,Texas
796,11.05,26.22,20.37,6.66,57.09,87.62,52.91,1.6,32.9,17.13,72.81,0.92,13.71,5575.97,1164.57,Texas
797,8.56,19.62,15.23,5.62,67.71,93.15,67.55,0.0,44.13,3.69,88.51,1.43,17.73,2938.45,278.38,Texas
798,2.4,6.78,46.58,2.88,76.57,93.63,70.1,0.8,37.08,4.14,88.48,4.01,6.23,4036.62,303.7,Texas
799,13.37,35.63,5.85,5.17,70.19,88.4,58.71,6.08,33.7,9.34,82.13,0.78,13.43,5983.44,2008.28,Texas
800,23.45,41.17,9.4,6.18,64.63,91.7,55.23,5.19,61.2,7.85,63.76,0.38,44.2,7633.03,1199.22,Texas
801,15.3,32.93,12.1,6.56,53.38,88.71,62.73,5.38,53.66,7.05,87.15,0.74,6.45,4809.76,277.22,Texas
802,13.74,29.99,21.08,8.93,57.14,78.18,41.96,7.57,44.43,29.05,61.48,2.35,21.41,9363.76,1756.74,Texas
803,2.17,9.43,27.42,3.14,78.55,92.74,87.95,2.03,53.21,5.38,90.53,1.4,5.97,2937.65,349.87,Texas
804,43.86,59.01,8.54,18.14,42.59,77.62,71.95,6.62,20.61,0.16,80.6,0.15,88.19,8922.03,284.75,Texas
805,19.87,37.63,13.92,8.0,59.74,90.53,60.47,7.38,51.55,6.71,64.19,0.59,41.86,5355.02,567.16,Texas
806,35.19,52.26,7.64,13.32,50.3,85.18,74.78,11.11,66.67,2.78,96.27,0.26,72.66,3474.97,235.59,Texas
807,10.79,26.19,13.34,4.56,64.33,87.14,52.25,1.36,57.59,1.83,84.86,0.5,21.76,5660.38,350.93,Texas
808,8.61,24.28,17.77,6.76,62.47,89.13,62.6,3.51,43.45,5.99,82.71,1.88,14.74,7617.37,671.46,Texas
809,2.99,9.77,33.3,3.28,69.58,90.82,66.74,4.5,28.68,3.2,89.46,2.23,10.79,2246.14,66.52,Texas
810,25.43,43.25,11.48,7.7,57.72,88.82,66.15,4.14,43.38,2.01,69.7,0.25,51.71,5075.34,455.99,Texas
812,5.17,15.74,13.87,3.85,62.53,95.6,72.98,4.55,45.8,0.54,97.08,0.8,4.54,4662.49,133.38,Texas
813,2.96,7.74,39.77,3.34,75.98,93.5,83.04,1.12,40.65,29.45,60.6,6.25,9.25,3101.18,223.06,Texas
814,9.41,21.7,28.99,6.24,64.18,86.26,62.49,4.14,35.75,9.14,79.81,0.96,21.31,5078.95,457.27,Texas
815,34.33,47.24,11.12,13.78,49.75,88.53,61.47,5.87,48.86,1.38,65.51,0.42,77.18,5236.28,302.47,Texas
816,20.25,32.16,27.47,10.05,53.32,90.17,31.6,1.86,26.82,5.34,78.37,0.89,37.4,4768.53,461.98,Texas
817,6.09,18.02,19.99,5.24,68.03,92.99,77.58,1.81,40.05,2.69,92.89,0.4,8.61,3145.46,659.78,Texas
818,11.83,29.57,16.26,7.35,58.95,90.53,59.51,3.48,38.88,16.97,72.96,0.29,14.73,8268.23,661.06,Texas
819,5.28,15.27,25.52,3.72,79.29,89.65,51.87,0.15,24.4,4.64,88.62,1.92,8.65,5903.35,293.63,Texas
820,12.93,26.71,23.17,5.26,61.46,89.8,54.08,0.85,40.14,5.17,86.79,0.58,20.92,3893.13,278.88,Texas
821,3.65,7.89,21.17,4.38,72.96,95.26,65.6,0.0,47.7,6.52,85.19,2.43,19.37,3878.89,259.79,Texas
822,2.45,6.23,58.92,5.98,49.12,90.09,23.97,0.86,46.72,6.28,82.96,6.54,8.92,3689.74,219.36,Texas
823,12.89,30.94,12.41,7.4,51.51,87.54,73.22,5.0,61.16,4.08,84.07,0.54,12.78,3395.41,243.47,Texas
824,14.99,29.13,17.82,8.27,59.5,89.28,56.59,7.5,39.87,4.8,76.14,0.93,50.38,9053.65,792.93,Texas
825,19.94,39.1,12.19,5.61,53.54,85.22,66.86,5.53,59.25,10.64,76.62,0.66,15.39,4810.11,2451.06,Texas
826,22.7,40.64,12.4,8.12,57.2,91.99,61.97,4.53,57.4,11.97,74.43,0.29,31.59,5921.18,622.29,Texas
827,40.75,53.35,9.2,13.89,47.8,88.02,67.22,10.59,40.43,0.21,75.81,0.11,87.59,5880.62,534.6,Texas
828,9.69,22.95,24.74,8.08,57.34,89.41,52.8,3.85,43.49,28.17,66.12,0.51,8.91,9484.24,1141.93,Texas
829,17.07,35.18,13.62,6.83,57.49,87.91,71.47,3.91,50.86,6.19,74.98,0.19,32.85,3611.52,243.47,Texas
830,4.14,10.15,37.45,3.85,79.61,92.3,60.67,2.28,15.98,4.89,83.12,6.81,10.25,4264.07,214.51,Texas
831,0.64,2.52,72.9,2.81,59.01,94.09,61.17,0.75,32.2,1.1,95.8,2.21,2.55,2583.75,135.76,Texas
832,1.89,6.66,45.89,3.88,72.07,94.73,70.26,1.45,28.53,4.68,86.78,6.61,4.35,5197.89,272.13,Texas
833,12.51,30.24,10.89,7.38,62.65,88.44,51.52,5.61,45.24,0.97,83.73,1.57,28.83,5748.3,1248.05,Texas
834,1.19,6.43,35.61,3.54,77.58,93.53,86.33,0.0,35.16,2.07,94.85,1.0,4.24,1540.52,432.61,Texas
835,32.85,43.81,19.38,12.69,50.82,92.05,57.33,3.14,30.87,0.47,74.25,0.44,85.89,6546.48,492.4,Texas
836,11.42,29.25,15.82,5.21,56.33,86.41,63.56,1.9,32.21,2.73,92.39,0.63,6.42,3353.06,372.56,Texas
837,24.37,39.63,12.4,12.12,52.53,85.39,58.39,5.61,67.21,3.37,69.91,0.9,62.11,5340.87,691.17,Texas
838,14.03,34.18,11.64,10.16,55.94,92.42,47.14,3.78,18.35,21.34,49.42,17.21,26.78,8839.53,2605.96,California
839,11.54,22.83,28.55,6.95,60.04,95.13,38.71,2.25,17.69,1.3,74.02,14.14,20.96,4246.34,374.07,California
840,5.8,15.83,17.01,3.5,75.2,95.73,34.5,0.57,3.12,18.97,53.6,20.84,10.73,5338.49,644.75,California
841,6.71,21.49,14.45,7.07,61.86,95.47,40.71,1.47,11.03,2.92,87.36,2.82,13.97,7091.62,894.51,California
842,12.32,30.95,9.97,10.34,54.22,95.98,56.37,1.08,21.08,0.24,88.57,1.11,17.04,5255.17,346.97,California
843,4.93,24.25,10.32,5.1,48.14,96.66,82.4,3.63,26.42,7.95,82.42,1.36,19.55,4458.44,609.81,California
844,2.43,8.38,35.77,2.43,69.33,97.41,72.37,0.68,21.09,0.94,91.3,6.07,6.46,2810.46,205.56,California
845,2.39,5.87,49.02,1.84,72.93,86.31,59.78,0.57,15.52,0.7,95.77,1.74,6.86,5939.36,794.41,California
846,3.6,10.57,46.95,3.8,60.76,92.63,43.85,1.38,31.23,1.7,91.28,5.46,5.4,7394.5,1087.25,California
847,3.85,12.38,31.23,3.95,67.04,95.79,56.29,1.56,16.65,1.45,72.98,21.86,10.07,5352.95,620.53,California
848,8.12,18.45,27.09,3.82,69.14,94.96,50.78,0.59,15.81,3.64,82.76,6.32,24.12,4174.62,726.59,California
849,5.71,15.38,31.26,4.78,63.25,94.81,59.24,1.16,19.35,3.83,79.59,4.42,18.96,4976.1,727.83,California
850,1.9,14.13,24.07,3.52,59.36,97.28,65.13,0.0,11.05,11.49,77.75,6.04,10.46,2561.76,251.23,California
851,4.6,12.59,30.99,3.31,72.58,96.65,63.51,3.3,16.51,1.08,86.96,6.22,15.45,5934.68,367.33,California
852,10.84,23.84,17.03,7.85,64.24,95.82,57.19,1.94,23.87,1.26,77.47,3.07,26.16,4296.38,574.24,California
853,18.4,33.0,22.96,8.34,61.71,93.65,39.42,2.93,21.03,13.99,52.83,9.81,39.92,6756.86,2414.77,California
854,9.54,22.08,14.69,4.37,74.2,94.69,37.99,2.18,12.56,23.47,52.73,13.48,17.45,3610.84,1085.11,California
855,1.67,4.96,46.69,3.4,76.17,95.43,60.12,0.19,10.24,3.23,73.48,21.98,5.77,2386.9,185.69,California
856,21.02,39.39,15.6,10.6,61.09,94.59,41.71,10.3,37.44,42.94,31.69,9.6,36.36,4180.94,2344.56,California
857,6.29,15.85,35.03,4.13,67.93,95.41,55.53,3.99,20.72,10.38,69.22,12.04,19.76,5891.14,932.05,California
858,9.43,23.31,22.15,9.43,58.46,94.84,54.47,9.87,26.02,43.76,36.18,11.83,14.52,8497.95,3239.2,California
859,7.4,16.52,27.26,4.17,74.47,94.59,40.17,0.7,6.86,1.33,84.31,6.56,20.05,7247.12,448.84,California
860,5.09,14.1,29.3,4.24,68.04,96.12,43.23,3.01,12.65,3.0,84.87,7.18,12.5,4472.79,356.17,California
861,8.65,21.66,10.49,9.88,48.71,95.06,50.21,0.4,33.6,0.56,91.22,1.06,8.95,7182.98,981.2,California
862,10.56,23.51,14.35,7.0,64.56,93.62,61.4,6.85,13.7,17.58,58.6,12.18,23.73,4843.49,868.12,California
863,1.38,6.33,39.1,2.9,72.49,95.38,80.0,0.08,24.77,0.93,90.3,6.25,7.71,2945.37,225.56,California
864,11.53,24.49,23.22,6.54,62.93,93.3,40.96,3.39,16.67,13.68,58.38,13.57,23.62,6595.13,1631.98,California
865,10.42,23.88,17.96,5.76,68.96,90.13,63.94,0.23,18.37,2.76,75.88,7.1,30.36,6434.96,519.47,California
866,5.65,15.96,21.32,4.12,67.83,96.46,62.5,1.86,19.14,4.08,71.62,17.93,18.61,4480.21,282.16,California
867,2.13,5.88,39.25,1.71,75.39,80.12,50.16,0.17,28.88,6.85,86.16,3.44,8.26,4193.25,332.73,California
868,3.34,11.15,31.52,2.5,74.04,97.57,74.18,0.0,15.83,4.17,59.91,31.11,12.16,4090.0,372.95,California
869,34.36,50.72,8.98,14.95,52.83,97.31,59.28,2.91,35.92,0.24,55.84,3.11,60.37,4977.61,587.33,California
870,10.62,38.79,5.26,12.8,34.84,70.8,65.59,1.31,57.4,4.35,91.05,1.06,5.69,8763.36,1687.02,California
871,2.88,12.4,26.84,4.24,69.99,95.02,70.94,0.5,16.83,3.77,80.2,5.87,18.19,5624.52,316.75,California
872,12.8,28.65,17.06,7.17,64.75,97.41,78.99,3.32,21.33,26.14,34.72,24.97,27.87,4148.02,1267.73,California
873,7.12,20.68,20.0,4.7,67.68,95.35,45.55,1.82,19.79,2.92,79.24,9.09,19.38,3061.03,1287.84,California
874,2.66,9.58,40.44,3.38,78.45,94.67,46.37,0.93,14.24,1.6,87.04,6.83,11.5,5636.7,599.45,California
875,23.05,49.37,7.46,9.23,59.94,97.14,60.93,1.88,22.18,3.54,63.92,7.84,74.86,3049.23,1664.84,California
876,1.71,5.64,46.92,3.27,60.13,94.59,67.73,3.02,25.79,1.05,90.6,6.68,4.74,4252.35,293.54,California
877,22.73,36.73,11.64,10.99,62.77,94.76,55.31,1.23,20.55,0.62,63.53,2.5,56.14,4758.46,918.22,California
878,11.05,25.73,16.37,11.0,55.93,95.62,40.71,0.82,15.05,2.6,76.09,7.72,17.88,7560.42,644.09,California
879,15.21,35.87,7.28,9.73,54.95,86.66,69.92,2.22,33.72,12.99,70.45,3.32,35.9,6667.1,1379.97,California
880,5.78,18.18,14.29,7.31,67.57,92.15,74.03,1.58,18.39,13.81,67.45,6.65,22.87,5823.11,1201.33,California
881,6.62,22.55,15.06,7.48,40.91,94.95,72.51,2.38,36.56,0.14,97.11,1.04,3.44,2869.42,252.63,California
882,1.6,7.13,44.15,3.61,74.64,95.42,83.4,0.63,15.77,1.17,90.13,6.85,6.1,2032.09,368.76,California
883,4.69,11.75,33.48,2.8,65.69,95.47,47.63,1.88,15.56,0.97,87.45,8.87,10.19,4322.17,273.51,California
884,12.15,24.77,19.65,6.83,59.13,96.16,60.51,3.07,17.55,1.47,74.77,6.44,25.13,6940.35,776.61,California
885,10.94,26.11,15.71,6.89,67.67,92.89,25.55,1.3,14.83,28.33,42.28,10.96,31.14,6879.15,2541.38,California
886,16.5,39.28,7.75,8.24,45.23,87.98,67.17,0.73,38.88,1.19,74.64,0.96,33.65,3424.1,619.51,California
887,10.13,23.06,23.49,7.6,57.95,94.19,51.32,6.06,23.16,15.3,60.09,15.01,16.25,9258.87,1290.43,California
888,36.2,59.05,5.25,10.81,58.06,97.74,48.53,1.16,17.57,1.67,41.65,1.62,83.13,4261.17,1097.77,California
889,1.1,4.69,50.25,3.01,67.46,88.52,55.76,0.3,12.77,0.35,95.81,2.89,3.97,4864.62,387.2,California
890,3.15,11.68,29.27,4.07,68.37,96.49,66.73,1.54,20.66,3.32,87.75,5.72,8.41,4069.77,328.75,California
891,4.47,16.32,22.16,4.3,66.23,96.75,73.94,0.55,22.95,1.12,88.49,5.62,15.16,3347.5,294.92,California
892,23.35,43.5,13.42,6.62,59.24,96.91,56.42,1.43,15.0,2.66,55.96,16.26,40.05,4857.96,1640.6,California
893,8.27,25.62,13.75,8.66,61.53,90.09,61.06,3.53,19.12,10.97,73.14,4.81,22.76,5158.33,880.44,California
894,8.65,26.81,10.16,8.12,61.96,91.85,70.04,2.32,25.48,20.35,57.93,3.53,31.48,4782.04,1380.76,California
895,13.79,27.68,13.89,6.45,58.84,96.57,54.3,1.63,13.93,0.33,89.29,4.72,16.9,6305.28,1195.76,California
896,11.33,21.98,35.04,6.2,63.03,93.03,34.52,3.94,27.54,10.92,53.56,29.13,13.91,7754.23,1810.07,California
897,5.42,17.52,16.37,5.35,66.65,96.41,58.08,1.21,20.03,4.11,80.28,7.59,25.56,5304.57,686.47,California
898,14.36,40.94,7.06,8.61,58.33,96.66,64.86,0.62,14.29,2.07,56.77,4.87,67.37,12658.07,2089.32,California
899,5.51,12.51,43.39,4.81,65.83,93.94,27.51,6.64,40.41,4.51,82.8,6.39,14.05,10954.0,1651.73,California
900,4.09,11.89,31.26,3.53,71.08,95.28,46.28,0.69,17.41,6.72,69.91,19.25,9.09,5782.44,599.49,California
901,6.32,15.9,24.29,3.19,60.09,97.24,64.12,0.44,20.44,1.15,78.25,16.89,11.17,2550.9,290.85,California
902,4.69,11.12,36.39,3.63,60.14,94.19,61.57,2.92,24.14,0.77,71.48,23.45,10.66,4482.6,398.76,California
903,30.07,48.01,9.2,9.83,59.1,82.49,49.04,6.53,13.9,4.03,54.48,1.6,68.13,7159.61,950.75,California
904,13.25,36.72,9.8,10.81,42.67,89.77,65.46,3.07,29.04,9.5,69.05,7.39,23.22,5965.46,895.24,California
905,18.32,36.97,12.11,10.21,54.9,94.12,60.12,0.34,18.46,2.69,70.79,1.87,35.94,6002.11,1647.53,California
906,2.81,9.59,32.62,4.19,71.26,96.05,70.13,1.06,13.98,5.32,84.02,7.95,7.4,3700.16,261.4,California
907,14.56,27.91,22.92,6.05,59.34,95.39,40.59,2.93,20.29,2.0,40.85,38.14,36.08,4062.0,544.59,California
908,6.41,13.37,40.75,3.17,75.75,95.25,37.75,0.8,9.89,5.03,72.73,14.72,16.04,6018.78,411.23,California
909,0.62,2.95,66.02,2.98,61.31,97.37,91.4,1.18,31.18,0.83,91.77,6.81,2.42,2205.46,51.42,California
910,10.59,28.02,9.44,7.37,63.45,89.8,64.19,1.9,14.14,8.7,67.75,4.53,36.1,4883.08,1333.23,California
911,13.83,29.64,14.18,8.43,65.39,95.83,50.05,0.89,20.27,2.27,73.14,12.08,33.48,6857.05,997.03,California
912,31.51,46.11,10.39,15.46,54.83,96.91,57.43,2.04,32.65,0.39,59.45,6.07,58.24,5216.01,724.94,California
913,1.51,4.77,61.5,2.81,56.28,96.37,93.91,0.0,45.06,0.25,66.05,32.33,5.05,1996.17,198.88,California
914,17.16,34.0,14.93,10.0,62.87,93.26,36.31,3.1,19.92,51.88,17.4,2.51,38.55,5569.51,2078.85,California
915,3.88,8.37,48.96,2.55,68.65,95.46,44.4,2.05,23.61,3.11,69.82,21.25,13.42,3633.23,348.5,California
916,1.87,3.98,62.81,3.56,60.31,96.39,90.8,1.62,20.0,1.15,84.64,13.62,2.95,1705.44,99.9,California
917,21.66,40.4,13.13,9.08,60.3,94.74,57.43,4.15,18.78,14.43,57.02,6.67,51.27,5693.22,1627.33,California
918,18.49,37.27,12.14,8.28,64.44,95.61,48.16,1.72,21.86,3.84,66.0,6.63,53.45,4167.63,658.05,California
919,7.34,20.55,16.93,5.29,60.33,96.49,58.51,0.28,19.79,5.75,74.14,13.77,15.19,7150.73,904.94,California
920,1.07,4.3,59.59,2.87,63.88,97.33,87.83,0.74,25.19,0.41,88.97,10.04,3.02,2007.34,105.84,California
921,7.41,19.05,24.89,4.86,68.0,97.47,69.61,1.37,10.93,5.86,52.11,34.67,18.61,4109.74,327.36,California
922,5.82,11.04,38.35,4.77,65.22,96.01,54.47,0.83,16.0,2.94,83.48,5.5,14.36,5700.67,560.45,California
923,7.65,16.78,42.32,4.72,59.42,92.29,45.82,0.6,11.73,6.37,64.08,21.41,13.59,5885.84,350.03,California
924,31.14,48.61,9.96,14.81,51.15,94.56,49.35,4.5,29.43,2.48,72.5,1.15,69.1,5875.92,989.2,California
925,12.54,31.91,12.71,10.69,54.27,92.65,52.25,10.55,26.26,16.01,60.64,4.0,34.57,9248.11,3047.66,California
926,6.0,15.06,37.43,7.04,65.31,94.74,22.28,0.88,20.99,3.42,90.18,3.1,8.73,9827.83,2507.51,California
927,31.87,55.72,6.01,9.4,58.34,96.19,40.21,4.44,29.25,0.99,62.23,11.76,72.49,4576.61,1318.6,California
928,16.22,35.34,9.92,6.64,61.29,96.69,64.98,4.11,17.31,3.25,55.83,12.41,47.86,4015.8,1174.32,California
929,3.3,10.22,34.95,3.95,70.54,96.54,73.69,0.0,20.11,1.22,90.4,4.78,9.6,2631.37,305.72,California
930,10.84,22.84,25.33,5.54,68.79,96.47,61.29,2.07,18.74,4.7,62.8,19.54,26.64,3857.83,646.17,California
931,4.46,15.77,24.19,4.16,49.1,92.98,74.09,0.15,24.36,9.9,83.97,3.46,10.89,2756.14,190.95,California
932,49.89,72.05,1.63,12.22,60.37,97.25,30.53,6.52,22.83,0.41,31.36,0.76,93.11,2670.45,865.9,California
933,13.25,29.01,11.94,9.04,58.01,93.5,55.63,5.17,31.39,5.27,74.08,3.07,29.55,5294.44,676.45,California
934,1.37,3.62,59.33,2.76,68.44,97.0,65.21,0.0,23.37,1.4,93.83,3.83,2.8,4277.31,286.66,California
935,16.24,30.03,22.41,6.15,55.44,96.09,54.93,1.39,16.39,0.64,26.75,57.46,31.33,4078.2,893.29,California
936,8.96,23.71,16.32,5.43,62.73,96.24,52.48,2.95,16.83,3.36,72.53,8.83,32.34,3743.36,514.99,California
937,6.78,18.17,20.13,5.79,68.5,96.67,53.18,1.27,18.76,1.72,83.17,5.48,16.31,4874.22,402.75,California
938,36.03,59.06,5.46,11.48,53.7,97.57,48.26,6.17,38.27,0.78,38.93,1.29,90.7,13802.54,2584.96,California
939,23.66,38.66,13.01,6.71,66.44,95.28,53.74,0.21,10.18,5.25,58.66,8.58,54.37,4941.47,984.34,California
940,3.37,9.73,35.78,3.82,70.04,86.6,58.88,0.05,17.3,0.6,89.6,2.25,13.87,3967.52,514.53,California
941,3.56,10.69,46.29,3.64,59.24,96.25,62.86,0.78,32.3,9.26,65.59,22.54,6.64,7323.53,909.37,California
942,2.04,7.07,36.98,2.72,75.99,96.73,84.29,0.88,16.23,1.1,85.74,10.12,9.44,2103.36,144.0,California
943,25.38,48.77,6.16,14.33,50.57,96.06,56.84,10.59,36.14,54.83,10.58,1.93,43.68,5011.24,2169.92,California
944,5.49,18.63,17.67,4.33,65.69,97.41,72.06,0.58,12.84,3.69,81.15,9.36,14.63,5192.01,987.28,California
945,3.49,13.72,20.63,4.02,67.09,95.59,63.3,1.02,23.79,1.12,94.03,1.13,8.52,3646.37,332.61,California
946,3.79,14.57,20.42,4.48,68.21,96.35,77.22,2.53,27.0,7.07,71.04,17.65,9.82,5154.47,803.36,California
947,0.7,4.11,55.06,1.87,83.81,94.66,40.85,0.39,19.34,1.16,92.53,3.8,6.95,5550.57,538.17,California
948,3.58,13.13,26.67,4.84,71.8,92.0,60.47,0.56,16.33,3.18,87.82,4.16,7.93,3604.67,700.63,California
949,18.87,34.29,10.7,7.78,60.36,94.15,53.83,0.16,18.84,2.2,61.55,6.06,45.71,6688.5,774.19,California
950,8.02,23.14,15.25,5.63,62.73,91.24,46.63,0.92,21.94,1.74,86.14,4.52,19.56,3345.91,459.24,California
951,7.8,20.35,20.85,4.84,62.04,96.1,57.73,1.96,22.57,1.28,73.45,3.32,38.98,3505.76,453.49,California
952,5.22,15.03,26.43,4.14,56.61,95.95,54.22,1.55,11.4,0.61,96.06,1.52,4.29,4293.5,377.36,California
953,1.39,4.88,52.85,3.32,72.24,95.35,62.46,0.15,13.65,1.81,77.9,18.1,6.26,3520.65,111.68,California
954,3.42,13.34,21.12,4.11,75.05,96.64,76.36,0.0,26.06,1.52,88.15,5.46,12.68,2453.34,237.24,California
955,1.83,4.84,54.39,2.83,63.17,96.76,90.6,1.34,33.48,0.42,85.9,12.37,4.6,14021.27,2008.66,California
956,8.85,28.73,6.73,9.21,52.65,95.35,73.59,2.23,24.63,2.48,85.67,1.41,18.99,4073.84,395.44,California
957,9.97,23.7,18.39,5.51,67.75,97.01,56.43,1.43,14.87,0.95,76.55,4.06,33.93,3982.72,904.83,California
958,22.88,39.22,12.49,12.79,49.82,95.17,55.49,2.05,25.87,0.97,65.02,6.55,34.84,7149.43,589.14,California
959,11.37,22.48,36.26,6.3,62.15,94.66,46.27,3.46,25.94,18.96,57.25,8.11,27.29,5938.71,1280.74,California
960,7.33,18.13,23.85,4.43,67.21,96.47,60.14,1.32,19.36,4.82,61.64,26.37,19.39,3809.32,377.37,California
961,5.44,14.0,25.55,4.48,75.45,94.98,40.93,1.24,13.84,5.71,73.24,10.38,20.73,5361.21,345.39,California
962,10.39,22.86,14.05,7.84,64.55,96.86,49.19,2.58,19.31,9.26,73.2,6.79,18.51,5344.06,711.12,California
963,21.16,41.07,9.06,8.18,60.95,96.92,35.46,1.49,23.4,8.46,40.89,17.67,49.61,7496.5,1469.9,California
964,3.2,11.78,27.28,4.19,73.0,96.06,67.14,1.18,12.88,1.52,89.39,4.6,9.85,4690.64,314.07,California
965,11.41,32.67,9.19,9.76,32.39,88.35,62.33,0.61,26.27,0.68,90.88,1.18,14.91,8139.06,920.55,California
966,2.13,8.47,36.77,3.41,73.24,97.92,58.31,1.86,28.37,1.59,86.83,10.01,7.27,2713.82,166.15,California
967,4.69,15.84,15.43,6.11,67.46,96.46,56.24,1.72,16.74,13.8,68.17,10.7,13.22,5904.01,951.34,California
968,15.86,30.99,19.09,8.52,55.69,94.13,48.22,4.54,22.48,8.3,59.18,12.52,29.87,9454.95,1418.55,California
969,7.99,17.28,29.83,4.66,68.2,95.15,55.1,0.86,8.16,2.17,74.65,12.18,21.29,6200.09,530.44,California
970,4.83,12.47,35.13,4.28,72.66,96.97,90.89,0.41,32.24,6.61,48.03,37.48,23.49,2294.89,495.28,California
971,6.06,16.58,28.06,3.7,70.24,95.72,71.5,2.01,22.35,1.6,83.03,5.31,23.38,3802.69,479.52,California
972,4.64,19.86,14.95,7.89,57.35,93.5,69.05,1.75,20.48,3.86,86.76,2.47,12.62,5105.73,673.62,California
